anno_round	aid	docid	layer	category	sent_string	form	1. Goldstandard	2. Goldstandard	A1	A2	A3	A4	A5	A1_sent	A2_sent	A3_sent	A4_sent	A5_sent
1	84	DISKO_074_L2_T4_TDN5_seg_B_tolabel	THB	satztyp	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	kann	subcomp	0	subcomp	subadv	subcomp	subcomp	subcomp	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine sozialen Kompetenzen einfach so verlieren kann . Dazu müsste man wirklich 24 Stunden in den vier Wänden verbringen . Dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
1	16	DISKO_074_L2_T4_TDN5_seg_B_tolabel	L	sep	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	kann	undef	0	undef	sep	undef	undef	undef	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
1	30	DISKO_074_L2_T4_TDN5_seg_B_tolabel	THB	sep	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	kann	undef	0	undef	sep	undef	undef	undef	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine sozialen Kompetenzen einfach so verlieren kann . Dazu müsste man wirklich 24 Stunden in den vier Wänden verbringen . Dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
1	8	DISKO_074_L2_T4_TDN5_seg_B_tolabel	L	vend	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	kann	vend	0	vend	vend	vend	vend	vend	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
1	19	DISKO_074_L2_T4_TDN5_seg_B_tolabel	THB	vend	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	kann	vend	0	vend	vend	vend	vend	vend	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine sozialen Kompetenzen einfach so verlieren kann . Dazu müsste man wirklich 24 Stunden in den vier Wänden verbringen . Dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
1	59	DISKO_074_L2_T4_TDN5_seg_B_tolabel	L	word_order	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	kann	CSOXVVmod	0	CSOXVVmod	_CSOXVVmod	CSOXVVmod	CSOXVVaux	CSOXVVmod	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
1	91	DISKO_074_L2_T4_TDN5_seg_B_tolabel	THB	word_order	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	kann	CSOXVVmod	0	CSOXVVmod	_CSOXVVmod	CSOXVVmod	CSOXVVaux	CSOXVVmod	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine sozialen Kompetenzen einfach so verlieren kann . Dazu müsste man wirklich 24 Stunden in den vier Wänden verbringen . Dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
1	88	DISKO_074_L2_T4_TDN5_seg_B_tolabel	L	finiteness	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	müsste	f	0	f	f	f	f	f	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
1	115	DISKO_074_L2_T4_TDN5_seg_B_tolabel	THB	finiteness	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	müsste	f	0	f	f	f	f	f	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine sozialen Kompetenzen einfach so verlieren kann . Dazu müsste man wirklich 24 Stunden in den vier Wänden verbringen . Dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
1	12	DISKO_074_L2_T4_TDN5_seg_B_tolabel	L	inv	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	müsste	inv	0	inv	inv	undef	inv	inv	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
1	26	DISKO_074_L2_T4_TDN5_seg_B_tolabel	THB	inv	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	müsste	inv	0	inv	inv	undef	inv	inv	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine sozialen Kompetenzen einfach so verlieren kann . Dazu müsste man wirklich 24 Stunden in den vier Wänden verbringen . Dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
1	61	DISKO_074_L2_T4_TDN5_seg_B_tolabel	L	satztyp	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	müsste	dec	0	dec	dec	dec	dec	dec	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
1	85	DISKO_074_L2_T4_TDN5_seg_B_tolabel	THB	satztyp	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	müsste	dec	0	dec	dec	dec	dec	dec	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine sozialen Kompetenzen einfach so verlieren kann . Dazu müsste man wirklich 24 Stunden in den vier Wänden verbringen . Dies ist aber nicht realistisch .	Außerdem glaube ich nicht , dass man seine soziale Kompetenzen einfach so verlieren kann , dazu müsste man wirklich 24 Stunden zwischen den vier Wändern verbringen , dies ist aber nicht realistisch .
